task,model,case_id,n_runs,modal_decision,dar,tar,tar_multiset,tar_set,gap,gap_multiset,gap_set,tool_run_rate
compliance,gemini-2.5-pro,TXN-2025-033,3,escalate,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666667,0.33333333333333337,0.33333333333333337,1.0
compliance,gemini-2.5-pro,TXN-2025-034,3,investigate,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0
compliance,gemini-2.5-pro,TXN-2025-035,3,escalate,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0
compliance,gemini-2.5-pro,TXN-2025-036,3,dismiss,0.3333333333333333,0.6666666666666666,0.6666666666666666,1.0,-0.3333333333333333,-0.3333333333333333,-0.6666666666666667,1.0
compliance,gemini-2.5-pro,TXN-2025-037,3,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemini-2.5-pro,TXN-2025-038,3,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemini-2.5-pro,TXN-2025-039,3,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemini-2.5-pro,TXN-2025-040,3,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemini-2.5-pro,TXN-2025-041,3,escalate,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.6666666666666666
compliance,gemini-2.5-pro,TXN-2025-042,3,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemini-2.5-pro,TXN-2025-043,3,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemini-2.5-pro,TXN-2025-044,3,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-001,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-002,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-003,8,dismiss,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-004,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-005,8,dismiss,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-006,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-007,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-008,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-009,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
compliance,gemma4_latest,TXN-2025-010,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-011,8,investigate,0.875,0.875,0.875,0.875,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-012,8,dismiss,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-013,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-014,8,dismiss,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-015,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-016,8,dismiss,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-017,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-018,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-019,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-020,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-021,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-022,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-023,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-024,8,dismiss,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-025,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-026,8,dismiss,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-027,8,escalate,1.0,0.875,1.0,1.0,0.125,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-028,8,dismiss,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-029,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-030,8,dismiss,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-031,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-032,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-033,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-034,8,dismiss,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-035,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-036,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-037,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-038,8,dismiss,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-039,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-040,8,dismiss,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-041,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-042,8,dismiss,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-043,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-044,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-045,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-046,8,dismiss,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-047,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-048,8,dismiss,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-049,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gemma4_latest,TXN-2025-050,8,dismiss,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gpt-oss_20b,TXN-2025-001,8,dismiss,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gpt-oss_20b,TXN-2025-002,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gpt-oss_20b,TXN-2025-003,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gpt-oss_20b,TXN-2025-004,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gpt-oss_20b,TXN-2025-005,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gpt-oss_20b,TXN-2025-006,8,investigate,0.875,1.0,1.0,1.0,-0.125,-0.125,-0.125,1.0
compliance,gpt-oss_20b,TXN-2025-007,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gpt-oss_20b,TXN-2025-008,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gpt-oss_20b,TXN-2025-009,8,escalate,0.875,0.875,1.0,1.0,0.0,-0.125,-0.125,1.0
compliance,gpt-oss_20b,TXN-2025-010,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gpt-oss_20b,TXN-2025-011,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gpt-oss_20b,TXN-2025-012,8,dismiss,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gpt-oss_20b,TXN-2025-013,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gpt-oss_20b,TXN-2025-014,8,dismiss,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gpt-oss_20b,TXN-2025-015,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gpt-oss_20b,TXN-2025-016,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gpt-oss_20b,TXN-2025-017,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gpt-oss_20b,TXN-2025-018,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gpt-oss_20b,TXN-2025-019,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gpt-oss_20b,TXN-2025-020,8,dismiss,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gpt-oss_20b,TXN-2025-021,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gpt-oss_20b,TXN-2025-022,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gpt-oss_20b,TXN-2025-023,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gpt-oss_20b,TXN-2025-024,8,investigate,0.875,0.875,0.875,1.0,0.0,0.0,-0.125,1.0
compliance,gpt-oss_20b,TXN-2025-025,8,investigate,0.875,1.0,1.0,1.0,-0.125,-0.125,-0.125,1.0
compliance,gpt-oss_20b,TXN-2025-026,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gpt-oss_20b,TXN-2025-027,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gpt-oss_20b,TXN-2025-028,8,investigate,0.75,1.0,1.0,1.0,-0.25,-0.25,-0.25,1.0
compliance,gpt-oss_20b,TXN-2025-029,8,dismiss,0.875,0.875,0.875,1.0,0.0,0.0,-0.125,1.0
compliance,gpt-oss_20b,TXN-2025-030,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gpt-oss_20b,TXN-2025-031,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gpt-oss_20b,TXN-2025-032,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gpt-oss_20b,TXN-2025-033,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gpt-oss_20b,TXN-2025-034,8,dismiss,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gpt-oss_20b,TXN-2025-035,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gpt-oss_20b,TXN-2025-036,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gpt-oss_20b,TXN-2025-037,8,investigate,0.875,0.875,0.875,1.0,0.0,0.0,-0.125,1.0
compliance,gpt-oss_20b,TXN-2025-038,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gpt-oss_20b,TXN-2025-039,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gpt-oss_20b,TXN-2025-040,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gpt-oss_20b,TXN-2025-041,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gpt-oss_20b,TXN-2025-042,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gpt-oss_20b,TXN-2025-043,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gpt-oss_20b,TXN-2025-044,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gpt-oss_20b,TXN-2025-045,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gpt-oss_20b,TXN-2025-046,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gpt-oss_20b,TXN-2025-047,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gpt-oss_20b,TXN-2025-048,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gpt-oss_20b,TXN-2025-049,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,gpt-oss_20b,TXN-2025-050,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-001,8,dismiss,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-002,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-003,8,dismiss,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-004,8,dismiss,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-005,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-006,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-007,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-008,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-009,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-010,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-011,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-012,8,dismiss,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-013,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-014,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-015,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-016,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-017,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-018,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-019,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-020,8,dismiss,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-021,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-022,8,dismiss,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-023,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-024,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-025,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-026,8,dismiss,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-027,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-028,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-029,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-030,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-031,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-032,8,dismiss,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-033,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-034,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-035,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-036,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-037,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-038,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-039,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-040,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-041,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-042,8,dismiss,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-043,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-044,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-045,8,dismiss,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-046,8,dismiss,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-047,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-048,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-049,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen2.5_7b-instruct,TXN-2025-050,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-001,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-002,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-003,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-004,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-005,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-006,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-007,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-008,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-009,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-010,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-011,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-012,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-013,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-014,8,dismiss,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-015,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-016,8,dismiss,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-017,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-018,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-019,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-020,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-021,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-022,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-023,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-024,8,dismiss,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-025,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-026,8,dismiss,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-027,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-028,8,dismiss,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-029,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-030,8,dismiss,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-031,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-032,8,dismiss,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-033,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-034,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-035,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-036,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-037,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-038,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-039,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-040,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-041,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-042,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-043,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-044,8,dismiss,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-045,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-046,8,dismiss,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-047,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-048,8,investigate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-049,8,escalate,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
compliance,qwen3.5_latest,TXN-2025-050,8,dismiss,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,claude-opus-4-20250514,DQ-001,3,quarantine,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.6666666666666667,1.0
dataops,claude-opus-4-20250514,DQ-002,3,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,claude-opus-4-20250514,DQ-003,3,escalate,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.0,0.0,-0.33333333333333337,1.0
dataops,claude-opus-4-20250514,DQ-004,3,quarantine,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0
dataops,claude-opus-4-20250514,DQ-005,3,quarantine,1.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337,0.33333333333333337,0.33333333333333337,1.0
dataops,claude-opus-4-20250514,DQ-006,3,quarantine,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666667,0.6666666666666667,0.6666666666666667,1.0
dataops,claude-opus-4-20250514,DQ-007,3,quarantine,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0
dataops,claude-opus-4-20250514,DQ-008,3,quarantine,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,1.0
